population,year,individual,sex,species,std.length,photo.id,std.length.raw,depth.spine.1,depth.spine.2,spine.length.1,spine.length.2,spine.length.3,spine.length.pelvic,lndmrk.x1,lndmrk.x2,lndmrk.x3,lndmrk.x4,lndmrk.x5,lndmrk.x6,lndmrk.x7,lndmrk.x8,lndmrk.x9,lndmrk.x10,lndmrk.x11,lndmrk.x12,lndmrk.x13,lndmrk.x14,lndmrk.x15,lndmrk.x16,lndmrk.x17,lndmrk.x18,lndmrk.x19,lndmrk.y1,lndmrk.y2,lndmrk.y3,lndmrk.y4,lndmrk.y5,lndmrk.y6,lndmrk.y7,lndmrk.y8,lndmrk.y9,lndmrk.y10,lndmrk.y11,lndmrk.y12,lndmrk.y13,lndmrk.y14,lndmrk.y15,lndmrk.y16,lndmrk.y17,lndmrk.y18,lndmrk.y19,correction,std.length,depth.1,depth.2,spine.1,spine.2,spine.3,spine.pelvic,x.1,y.1,x.2,y.2,x.3,y.3,x.4,y.4,x.5,y.5,x.6,y.6,x.7,y.7,x.8,y.8,x.9,y.9,x.10,y.10,x.11,y.11,x.12,y.12,x.13,y.13,x.14,y.14,x.15,y.15,x.16,y.16,x.17,y.17,x.18,y.18,x.19,y.19,notes
SR,2014,11,,B,3.6,4650,1533.66,342.118,345.052,169.706,191.437,45.695,300.06,1312,1454,1598,1886,2080,2302,2666,2788,2822,2780,2666,2416,2020,1862,1652,1408,1458,1600,1902,1309,1237,1187,1117,1115,1125,1217,1233,1267,1293,1307,1399,1469,1459,1443,1409,1291,1291,1303,426.011,3.6,0.8,0.81,0.398360606,0.449,0.107262489,0.70434801,3.079732683,3.072690611,3.413057409,2.903680891,3.75107685,2.786313029,4.427115732,2.621998024,4.882503034,2.617303309,5.403616339,2.640776881,6.258054369,2.856733746,6.544431951,2.894291462,6.624242097,2.974101608,6.525653093,3.035132896,6.258054369,3.067995897,5.671215063,3.283952762,4.7416616,3.448267768,4.370779158,3.424794195,3.87783414,3.38723648,3.305078977,3.307426334,3.422446838,3.030438181,3.755771565,3.030438181,4.464673447,3.058606468,
SR,2014,110,,B,4.2,4816,1764.367,390.012,387.012,217.412,187.83,85.907,281.745,1081,1237,1390,1705,1945,2215,2587,2746,2824,2752,2623,2308,1855,1687,1462,1174,1234,1402,1720,1275,1206,1155,1086,1086,1101,1203,1218,1245,1281,1302,1398,1479,1470,1434,1395,1263,1260,1272,420.011,4.2,0.93,0.92,0.517634062,0.447,0.204535119,0.67080386,2.573742116,3.035634781,2.94516096,2.871353369,3.309437134,2.749927978,4.059417491,2.585646566,4.630831097,2.585646566,5.273671404,2.621359917,6.159362493,2.864210699,6.537924007,2.89992405,6.723633429,2.96420808,6.552209347,3.049920121,6.245074534,3.099918812,5.495094176,3.328484254,4.416550995,3.521336346,4.016561471,3.499908336,3.480861216,3.414196295,2.795164889,3.321341584,2.93801829,3.007064101,3.338007814,2.999921431,4.095130842,3.028492111,
SR,2014,111,,B,4.14,4820,1737.127,378.012,390.046,284.542,288.5,94.868,433.04,1189,1321,1462,1780,1996,2317,2740,2881,2923,2869,2734,2410,1927,1762,1525,1285,1318,1462,1765,1407,1335,1281,1185,1176,1194,1329,1365,1392,1428,1428,1503,1560,1554,1536,1506,1386,1374,1371,420,4.14,0.9,0.93,0.677480952,0.687,0.225876191,1.031047619,2.830952381,3.35,3.145238095,3.178571429,3.480952381,3.05,4.238095238,2.821428571,4.752380952,2.8,5.516666667,2.842857143,6.523809524,3.164285714,6.85952381,3.25,6.95952381,3.314285714,6.830952381,3.4,6.50952381,3.4,5.738095238,3.578571429,4.588095238,3.714285714,4.195238095,3.7,3.630952381,3.657142857,3.05952381,3.585714286,3.138095238,3.3,3.480952381,3.271428571,4.202380952,3.264285714,
SR,2014,112,,B,4.39,4822,1857.242,444.091,450.04,204,241.868,67.082,335.839,1153,1303,1468,1810,2035,2383,2782,2923,2995,2929,2809,2488,1954,1801,1504,1255,1303,1450,1804,1344,1266,1224,1140,1146,1176,1317,1347,1374,1413,1419,1527,1596,1578,1521,1461,1323,1329,1353,423.011,4.39,1.05,1.06,0.482256963,0.572,0.158582165,0.793924981,2.72569744,3.177222342,3.080298148,2.992829974,3.470358927,2.893541776,4.278848541,2.694965379,4.810749602,2.709149407,5.633423244,2.780069549,6.576661127,3.113394214,6.909985792,3.184314356,7.080194132,3.248142483,6.924169821,3.340338667,6.640489254,3.354522696,5.88164374,3.609835205,4.61926522,3.772951531,4.257572498,3.730399446,3.555463097,3.595651177,2.966825922,3.453810894,3.080298148,3.127578243,3.427806842,3.141762271,4.264664512,3.198498384,
SR,2014,113,,B,5.54,4825,2344.613,528.034,525.009,233.461,252.286,72.25,346.133,916,1114,1288,1759,2047,2407,2971,3163,3241,3172,2992,2632,1930,1735,1372,1099,1111,1297,1762,1383,1323,1284,1209,1203,1200,1281,1272,1287,1347,1410,1611,1734,1725,1668,1608,1395,1404,1470,423.043,5.54,1.25,1.24,0.551861158,0.596,0.170786421,0.81819815,2.165264524,3.269171219,2.633302052,3.127341665,3.044607759,3.035152455,4.157969757,2.857865512,4.838751616,2.843682557,5.68972894,2.836591079,7.022926747,3.028060977,7.47678132,3.006786544,7.66115974,3.042243933,7.498055753,3.184073487,7.072567091,3.332994518,6.221589767,3.808123524,4.562183986,4.09887411,4.101237936,4.077599677,3.243169134,3.9428616,2.597844664,3.801032046,2.626210574,3.29753713,3.065882192,3.318811563,4.165061235,3.474824072,
SR,2014,114,,B,3.96,4827,1662.39,354.318,375.192,233.692,246.293,51.264,240.973,1186,1345,1507,1810,2014,2242,2644,2782,2842,2803,2656,2374,1936,1798,1543,1279,1339,1501,1798,1332,1266,1236,1185,1185,1215,1326,1332,1362,1392,1422,1494,1551,1536,1506,1449,1317,1323,1350,420.043,3.96,0.84,0.89,0.556352564,0.586,0.122044648,0.573686504,2.823520449,3.171103911,3.202053123,3.01397714,3.587727923,2.942555881,4.309082642,2.82113974,4.794747204,2.82113974,5.337548775,2.892561,6.294593649,3.156819659,6.623131441,3.171103911,6.76597396,3.24252517,6.673126323,3.313946429,6.323162152,3.385367689,5.651802315,3.556778711,4.60905193,3.692479103,4.280514138,3.656768474,3.673433434,3.585347214,3.044926353,3.449646822,3.187768871,3.135393281,3.573443671,3.149677533,4.280514138,3.213956666,
SR,2014,115,,B,3.62,4829,1530.047,339.332,336.121,161.555,165.952,48.374,273.247,1240,1375,1525,1810,1969,2224,2599,2704,2764,2713,2596,2317,1915,1792,1555,1330,1372,1528,1801,1443,1365,1326,1266,1275,1299,1401,1422,1458,1479,1482,1554,1614,1599,1572,1527,1416,1413,1425,423.011,3.62,0.8,0.79,0.381916782,0.392,0.114356364,0.645957197,2.931365851,3.411258809,3.250506488,3.226866441,3.605107196,3.134670257,4.278848541,2.992829974,4.654725291,3.014106016,5.257546494,3.070842129,6.144048264,3.311970611,6.392268759,3.36161471,6.534109042,3.44671888,6.413544801,3.496362979,6.136956249,3.503454993,5.477398933,3.673663333,4.527069036,3.815503616,4.236296456,3.780043545,3.676027337,3.716215418,3.144126276,3.609835205,3.243414474,3.347430681,3.61219921,3.340338667,4.257572498,3.368706724,
SR,2014,116,,B,3.8,4832,1597.491,348.116,366.197,163.878,180,61.774,276.065,1105,1225,1357,1675,1873,2155,2530,2689,2728,2680,2545,2254,1807,1654,1408,1177,1222,1354,1669,1287,1233,1200,1152,1137,1152,1275,1308,1344,1362,1350,1428,1506,1488,1452,1383,1281,1293,1329,420.011,3.8,0.83,0.87,0.390175495,0.429,0.1470771,0.657280405,2.630883477,3.064205461,2.91659028,2.9356374,3.230867763,2.857068029,3.987990791,2.742785308,4.459407016,2.707071958,5.130818002,2.742785308,6.023651762,3.035634781,6.402213275,3.114204152,6.495067986,3.199916193,6.380785265,3.242772213,6.059365112,3.214201533,5.366526115,3.399910955,4.302268274,3.585620377,3.9379921,3.542764356,3.352293154,3.457052315,2.802307559,3.292770904,2.90944761,3.049920121,3.223725093,3.078490801,3.973705451,3.164202842,
SR,2014,117,,B,3.95,4834,1659.043,345.013,357.013,162.111,171.814,48.374,288.062,1147,1261,1405,1705,1912,2212,2608,2728,2803,2731,2566,2296,1873,1714,1474,1222,1267,1408,1723,1413,1353,1305,1242,1233,1242,1362,1398,1419,1455,1449,1515,1590,1581,1554,1509,1407,1410,1407,420.043,3.95,0.82,0.85,0.385939059,0.409,0.1151644,0.685791693,2.730672812,3.363941311,3.002073597,3.221098792,3.344895642,3.106824777,4.059108234,2.956840133,4.551914923,2.935413755,5.266127516,2.956840133,6.208888138,3.24252517,6.494573175,3.328230681,6.673126323,3.378225563,6.501715301,3.463931074,6.108898375,3.449646822,5.466107041,3.606773592,4.459067286,3.78532674,4.080534612,3.763900363,3.509164538,3.699621229,2.90922596,3.59248934,3.016357849,3.349657059,3.352037768,3.356799185,4.10196099,3.349657059,
SR,2014,118,,B,3.5,4837,1470.028,348.116,351.013,166.817,169.387,48.374,229.652,1453,1585,1723,1996,2185,2452,2773,2869,2923,2869,2773,2521,2128,1987,1768,1534,1588,1729,1996,1404,1344,1308,1233,1245,1245,1353,1365,1389,1422,1440,1530,1593,1584,1566,1509,1401,1395,1407,420,3.5,0.83,0.84,0.397183333,0.403,0.115176191,0.546790476,3.45952381,3.342857143,3.773809524,3.2,4.102380952,3.114285714,4.752380952,2.935714286,5.202380952,2.964285714,5.838095238,2.964285714,6.602380952,3.221428571,6.830952381,3.25,6.95952381,3.307142857,6.830952381,3.385714286,6.602380952,3.428571429,6.002380952,3.642857143,5.066666667,3.792857143,4.730952381,3.771428571,4.20952381,3.728571429,3.652380952,3.592857143,3.780952381,3.335714286,4.116666667,3.321428571,4.752380952,3.35,
SR,2014,119,,B,3.7,4839,1554.741,345.209,360.312,174.929,226.813,55.317,248.04,1240,1366,1510,1801,1972,2251,2611,2746,2806,2746,2605,2347,1915,1783,1561,1324,1369,1513,1407,1359,1326,1284,1290,1317,1416,1431,1449,1491,1506,1587,1644,1614,1581,1518,1407,1434,1240,1366,420.043,3.7,0.82,0.86,0.416454982,0.54,0.13169366,0.590510972,2.952078716,3.235383044,3.252048005,3.156819659,3.594870049,3.056829896,4.287656264,3.071114148,4.694757442,3.135393281,5.358975153,3.371083437,6.216030264,3.406794066,6.53742593,3.449646822,6.680268449,3.549636585,6.53742593,3.585347214,6.201746012,3.778184614,5.587523182,3.913885007,4.559057049,3.842463748,4.244803508,3.763900363,3.71628619,3.613915718,3.152058242,3.349657059,3.259190131,3.413936192,3.602012175,2.952078716,3.349657059,3.252048005,
SR,2014,12,,B,4,4655,1705.228,396.045,411.044,165.952,152.971,61.188,275.282,1248,1374,1524,1856,2072,2354,2752,2886,2934,2890,2768,2516,2008,1852,1590,1336,1378,1528,1848,1309,1241,1187,1093,1087,1107,1171,1175,1205,1241,1271,1397,1503,1493,1445,1413,1291,1293,1287,426,4,0.93,0.96,0.389558685,0.359,0.143633803,0.646201878,2.929577465,3.072769953,3.225352113,2.91314554,3.577464789,2.786384977,4.356807512,2.5657277,4.863849765,2.551643192,5.525821596,2.598591549,6.460093897,2.748826291,6.774647887,2.758215962,6.887323944,2.828638498,6.784037559,2.91314554,6.497652582,2.983568075,5.906103286,3.279342723,4.713615023,3.528169014,4.34741784,3.504694836,3.732394366,3.392018779,3.136150235,3.316901408,3.234741784,3.030516432,3.58685446,3.035211268,4.338028169,3.021126761,
SR,2014,120,,B,3.82,4841,1617.003,369.049,381.012,178.393,225.858,89.196,306.47,1288,1432,1576,1876,2074,2335,2728,2848,2902,2851,2728,2419,2026,1855,1666,1387,1429,1567,1870,1329,1275,1236,1164,1167,1191,1284,1299,1329,1365,1368,1494,1542,1521,1503,1452,1338,1356,1359,423.011,3.82,0.87,0.9,0.421721894,0.534,0.210859765,0.724496526,3.044838077,3.141762271,3.385254757,3.014106016,3.725671436,2.921909832,4.434872852,2.751701492,4.902945786,2.758793507,5.519951018,2.81552962,6.449004872,3.035382059,6.732685438,3.070842129,6.860341693,3.141762271,6.739777453,3.226866441,6.449004872,3.233958455,5.718527414,3.53182305,4.78947356,3.645295276,4.385228753,3.595651177,3.938431861,3.553099092,3.278874545,3.432534851,3.378162743,3.163038313,3.704395394,3.205590398,4.420688824,3.212682413,
SR,2014,121,,B,3.74,4844,1572.003,330.123,354.051,151.433,169.387,64.622,237.739,1345,1453,1570,1891,2071,2377,2737,2860,2911,2869,2734,2506,2050,1855,1654,1399,1456,1600,1879,1410,1353,1341,1281,1290,1323,1401,1395,1413,1452,1488,1593,1638,1611,1596,1515,1404,1419,1437,420.011,3.74,0.79,0.84,0.360545319,0.403,0.153857875,0.566030414,3.202297083,3.357054934,3.459433205,3.221344203,3.737997338,3.192773523,4.502263036,3.049920121,4.93082324,3.071348131,5.659375588,3.149917502,6.516495997,3.335626924,6.80934547,3.321341584,6.930770861,3.364197604,6.83077348,3.457052315,6.509353326,3.542764356,5.966510401,3.792757809,4.88082455,3.89989786,4.416550995,3.835613829,3.9379921,3.799900479,3.330865144,3.607048387,3.466575875,3.342769594,3.809424039,3.378482944,4.473692356,3.421338965,
SR,2014,122,,B,3.65,4846,1533.355,321.126,330.123,213.654,216.749,86.533,253.14,1309,1423,1561,1846,2020,2272,2632,2788,2833,2764,2650,2368,1963,1828,1603,1393,1423,1567,1834,1287,1212,1173,1134,1137,1161,1248,1272,1308,1332,1329,1401,1467,1446,1416,1362,1257,1260,1272,420.011,3.65,0.76,0.79,0.508686677,0.516,0.206025557,0.602698501,3.116585042,3.064205461,3.388006505,2.885638709,3.716569328,2.792783999,4.395122985,2.699929288,4.809397849,2.707071958,5.409382135,2.764213318,6.266502544,2.97135075,6.637921388,3.028492111,6.745061439,3.114204152,6.580780027,3.171345512,6.309358564,3.164202842,5.637947578,3.335626924,4.673687118,3.492765666,4.352266964,3.442766975,3.816566709,3.371340274,3.316579804,3.242772213,3.388006505,2.992778761,3.730854668,2.999921431,4.366552305,3.028492111,
SR,2014,123,,B,3.86,4848,1632.069,366.307,393.103,174.413,212.132,61.774,237.739,1222,1357,1504,1834,2017,2299,2698,2785,2860,2803,2701,2437,1966,1816,1540,1303,1357,1492,1798,1290,1221,1188,1134,1122,1125,1239,1269,1296,1323,1332,1425,1509,1485,1446,1395,1278,1275,1299,423.011,3.86,0.87,0.93,0.412313155,0.501,0.146034028,0.562016118,2.888813766,3.049566087,3.207954403,2.886449761,3.555463097,2.808437606,4.335584654,2.680781351,4.768197517,2.652413294,5.434846848,2.659505308,6.378084731,2.929001846,6.583753141,2.999921988,6.761053495,3.063750115,6.626305226,3.127578243,6.385176745,3.148854285,5.761079499,3.368706724,4.647633277,3.56728312,4.293032569,3.510547007,3.640567267,3.418350823,3.080298148,3.297786582,3.207954403,3.02119803,3.52709504,3.014106016,4.250480484,3.070842129,
SR,2014,124,,B,6.6,4849,2791.034,672.542,720.1,201.246,170.763,42,203.027,670,901,1123,1660,1942,2467,3115,3298,3430,3358,3250,2800,1843,1579,1186,820,889,1129,1609,1494,1410,1362,1263,1254,1287,1374,1347,1353,1446,1476,1806,1962,1917,1797,1680,1494,1512,1620,423.011,6.6,1.59,1.7,0.475746494,0.404,0.099288198,0.479956786,1.583883161,3.53182305,2.129968251,3.333246653,2.654777299,3.219774427,3.924247833,2.98573796,4.590897163,2.964461917,5.831999641,3.042474073,7.363874698,3.248142483,7.796487562,3.184314356,8.108536185,3.198498384,7.938327845,3.418350823,7.683015335,3.489270965,6.619213212,4.269392522,4.356860696,4.638177258,3.732763451,4.531797045,2.803709596,4.248116479,1.938483869,3.971527927,2.101600195,3.53182305,2.668961327,3.574375134,3.803683592,3.829687644,not three spine
SR,2014,125,,B,5.98,4850,2529.642,591.274,618.029,161.443,150,51.614,168.107,886,1084,1282,1774,2041,2542,3142,3346,3406,3325,3139,2764,2014,1765,1384,1024,1084,1294,1777,1431,1311,1227,1095,1092,1104,1347,1425,1494,1524,1494,1575,1704,1698,1635,1581,1371,1365,1365,423,5.98,1.4,1.46,0.381661939,0.355,0.122018913,0.397416076,2.094562648,3.382978723,2.562647754,3.09929078,3.030732861,2.90070922,4.193853428,2.588652482,4.825059102,2.581560284,6.009456265,2.609929078,7.427895981,3.184397163,7.910165485,3.368794326,8.052009456,3.531914894,7.860520095,3.602836879,7.420803783,3.531914894,6.53427896,3.723404255,4.761229314,4.028368794,4.172576832,4.014184397,3.271867612,3.865248227,2.420803783,3.737588652,2.562647754,3.241134752,3.059101655,3.226950355,4.200945626,3.226950355,
SR,2014,126,,B,4.87,4728,2061.788,483.037,510.318,160.1,169.918,51.614,282.064,868,1038,1204,1612,1860,2242,2782,2882,2922,2872,2750,2436,1820,1612,1310,1000,1042,1214,1616,1495,1375,1293,1159,1129,1133,1321,1383,1445,1467,1431,1513,1637,1637,1621,1609,1449,1439,1399,423.011,4.87,1.14,1.21,0.378477155,0.402,0.12201574,0.666800627,2.051956096,3.534187054,2.453836898,3.250506488,2.846261681,3.056658101,3.810775606,2.739881469,4.397048777,2.668961327,5.300098579,2.678417346,6.576661127,3.122850233,6.813061599,3.269418526,6.907621788,3.415986818,6.789421552,3.467994922,6.501012976,3.382890752,5.758715494,3.576739139,4.302488588,3.869875724,3.810775606,3.869875724,3.096846181,3.832051649,2.364004719,3.803683592,2.463292917,3.425442837,2.869901728,3.40180279,3.820231625,3.307242601,
SR,2014,127,,B,4.15,4729,1767.573,384.047,402.101,135.366,178.191,55.317,288.5,890,1012,1158,1484,1700,2036,2434,2606,2640,2590,2450,2184,1654,1490,1206,972,1016,1162,1474,1339,1285,1237,1157,1143,1173,1303,1355,1391,1417,1409,1517,1545,1539,1503,1455,1349,1355,1361,426,4.15,0.9,0.94,0.317760563,0.418,0.129852113,0.677230047,2.089201878,3.143192488,2.375586854,3.016431925,2.718309859,2.903755869,3.483568075,2.715962441,3.990610329,2.683098592,4.779342723,2.753521127,5.713615023,3.058685446,6.117370892,3.180751174,6.197183099,3.265258216,6.079812207,3.32629108,5.751173709,3.307511737,5.126760563,3.561032864,3.882629108,3.626760563,3.497652582,3.612676056,2.830985915,3.528169014,2.281690141,3.415492958,2.384976526,3.166666667,2.727699531,3.180751174,3.460093897,3.194835681,
SR,2014,128,,B,3.46,4730,1473.012,321.056,333.122,195.346,212.81,61.188,288.062,1076,1202,1340,1622,1776,2012,2346,2494,2544,2490,2320,2106,1730,1618,1426,1184,1204,1346,1616,1259,1189,1147,1083,1079,1105,1191,1219,1251,1277,1287,1369,1421,1407,1381,1351,1251,1249,1259,426,3.46,0.75,0.78,0.458558685,0.5,0.143633803,0.676201878,2.525821596,2.955399061,2.821596244,2.791079812,3.145539906,2.692488263,3.807511737,2.542253521,4.169014085,2.53286385,4.723004695,2.593896714,5.507042254,2.795774648,5.854460094,2.861502347,5.971830986,2.936619718,5.845070423,2.997652582,5.44600939,3.021126761,4.943661972,3.213615023,4.061032864,3.335680751,3.798122066,3.302816901,3.34741784,3.241784038,2.779342723,3.171361502,2.82629108,2.936619718,3.159624413,2.931924883,3.79342723,2.955399061,
SR,2014,129,,B,3.89,4731,1659.011,372,384.047,201.604,219.718,55.317,258.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,426.011,3.89,0.87,0.9,0.473236607,0.516,0.12984876,0.606273078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SR,2014,13,,B,3.21,4657,1369.45,291.015,315.129,253.14,276.586,72.498,336.482,1356,1482,1622,1838,2018,2258,2564,2684,2718,2690,2574,2340,1994,1840,1656,1446,1486,1630,1890,1269,1205,1153,1083,1063,1079,1155,1181,1211,1233,1241,1311,1395,1393,1387,1357,1251,1247,1233,426,3.21,0.68,0.74,0.594225352,0.649,0.170183099,0.78986385,3.183098592,2.978873239,3.478873239,2.828638498,3.807511737,2.70657277,4.314553991,2.542253521,4.737089202,2.495305164,5.300469484,2.53286385,6.018779343,2.711267606,6.300469484,2.772300469,6.38028169,2.842723005,6.314553991,2.894366197,6.042253521,2.91314554,5.492957746,3.077464789,4.680751174,3.274647887,4.319248826,3.269953052,3.887323944,3.255868545,3.394366197,3.185446009,3.488262911,2.936619718,3.82629108,2.927230047,4.436619718,2.894366197,
SR,2014,130,,B,5.47,4733,2298.237,495.036,495.036,198.635,258.07,80.05,320.762,942,1108,1286,1710,1966,2400,2970,3120,3226,3132,2812,2566,1914,1674,1362,1084,1112,1294,1696,1619,1503,1413,1281,1273,1311,1517,1553,1593,1629,1653,1719,1767,1781,1751,1735,1557,1545,1539,420,5.47,1.18,1.18,0.472940476,0.614,0.190595238,0.763719048,2.242857143,3.854761905,2.638095238,3.578571429,3.061904762,3.364285714,4.071428571,3.05,4.680952381,3.030952381,5.714285714,3.121428571,7.071428571,3.611904762,7.428571429,3.697619048,7.680952381,3.792857143,7.457142857,3.878571429,6.695238095,3.935714286,6.10952381,4.092857143,4.557142857,4.207142857,3.985714286,4.24047619,3.242857143,4.169047619,2.580952381,4.130952381,2.647619048,3.707142857,3.080952381,3.678571429,4.038095238,3.664285714,
SR,2014,131,,B,3.62,4734,1530.753,345.013,363,172.754,200.529,74.216,264.273,1278,1400,1532,1810,1994,2248,2598,2762,2794,2752,2604,2374,1948,1810,1604,1366,1406,1544,1810,1449,1359,1291,1207,1195,1221,1315,1361,1399,1413,1403,1481,1567,1557,1537,1519,1411,1401,1397,423,3.62,0.82,0.86,0.408401891,0.474,0.175451537,0.624758865,3.021276596,3.425531915,3.309692671,3.212765957,3.621749409,3.052009456,4.278959811,2.853427896,4.713947991,2.825059102,5.314420804,2.886524823,6.141843972,3.108747045,6.529550827,3.21749409,6.605200946,3.307328605,6.505910165,3.340425532,6.156028369,3.31678487,5.612293144,3.501182033,4.605200946,3.704491726,4.278959811,3.680851064,3.791962175,3.63356974,3.229314421,3.591016548,3.323877069,3.3356974,3.650118203,3.312056738,4.278959811,3.302600473,
SR,2014,132,,B,3.78,4738,1611.025,351.013,357.013,213.063,NA,48.374,292.588,1074,1192,1322,1618,1806,2122,2488,2650,2670,2620,2498,2258,1796,1624,1398,1166,1192,1330,1620,1409,1327,1263,1171,1163,1197,1319,1365,1395,1423,1413,1495,1529,1521,1499,1489,1375,1367,1347,426,3.78,0.82,0.84,0.500147887,NA,0.113553991,0.686826291,2.521126761,3.307511737,2.798122066,3.115023474,3.103286385,2.964788732,3.798122066,2.748826291,4.23943662,2.730046948,4.981220657,2.809859155,5.840375587,3.096244131,6.220657277,3.204225352,6.267605634,3.274647887,6.150234742,3.340375587,5.863849765,3.316901408,5.300469484,3.509389671,4.215962441,3.589201878,3.812206573,3.570422535,3.281690141,3.518779343,2.737089202,3.495305164,2.798122066,3.227699531,3.122065728,3.208920188,3.802816901,3.161971831,
SR,2014,133,,B,4.32,4739,1815.558,402.045,423,178.191,209.571,0,273.708,958,1088,1242,1570,1788,2128,2546,2714,2770,2704,2570,2252,1752,1552,1294,1042,1088,1242,1554,1467,1387,1331,1237,1211,1219,1343,1391,1429,1455,1451,1563,1647,1635,1605,1571,1437,1425,1417,420.043,4.32,0.96,1.01,0.424220854,0.499,0,0.651619001,2.280718879,3.492499577,2.590211002,3.302042886,2.956840133,3.168723202,3.737712568,2.94493659,4.256707051,2.883038165,5.06614799,2.902083834,6.061284202,3.197291706,6.461243254,3.311565721,6.594562938,3.402032649,6.437436167,3.463931074,6.118421209,3.454408239,5.361355861,3.721047607,4.17100154,3.921027133,3.694859812,3.892458629,3.080636982,3.82103737,2.480698405,3.740093276,2.590211002,3.421078318,2.956840133,3.392509814,3.699621229,3.373464145,
SR,2014,134,,B,3.82,4740,1626.335,399,429.01,176.465,185.321,74.216,264.613,1036,1166,1314,1630,1808,2140,2492,2616,2652,2598,2520,2260,1772,1610,1372,1134,1176,1320,1642,1423,1345,1285,1191,1175,1191,1305,1351,1391,1415,1411,1531,1611,1593,1561,1525,1395,1389,1385,426.042,3.82,0.94,1.01,0.414196253,0.435,0.174198788,0.621096042,2.431685139,3.340046287,2.736819375,3.156965745,3.084202966,3.01613456,3.825913877,2.795499035,4.243713061,2.757944052,5.022978955,2.795499035,5.849188578,3.063078288,6.140239695,3.171048864,6.224738406,3.264936321,6.097990339,3.321268795,5.914909798,3.311880049,5.304641326,3.593542421,4.15921435,3.781317335,3.778970148,3.739067979,3.220339779,3.663958014,2.661709409,3.579459302,2.760291239,3.274325067,3.098286084,3.260241948,3.854080114,3.250853202,
